name,year,selling_price,km_driven,fuel,combustible_estimado_l,seller_type,transmission,owner,tipo_carroceria,potencia_motor_hp,nivel_seguridad,calidad_auto,score_calidad,eficiencia_km_l
Hyundai Verna 1.6 i ABS,2019,272071,117858,0,9700.2,0,0,1,3,281,2.8,Alta,8.0,12.150058761675016
Volkswagen Polo 1.2 MPI Comfortline,2005,1303790,224343,0,23740.0,0,1,3,1,74,3.0,Media,5.6000000000000005,9.45
Tata Altroz XE,2015,1208496,236069,0,21325.1,0,1,0,1,376,3.0,Alta,7.5,11.070006705712986
Volkswagen Jetta 2.0L TDI Highline,2023,1429404,81620,3,6169.3,0,0,0,1,218,3.1,Alta,7.7,13.230026096963998
Maruti 800 AC BSIII,2002,1328720,180843,1,19136.8,0,0,0,4,304,1.8,Media,5.8999999999999995,9.450012541281719
Land Rover Discovery Sport TD4 HSE 7S,2009,266194,164828,1,17442.1,0,0,2,1,310,2.4,Media,6.3,9.450008886544625
Honda City i VTEC S,2010,2330163,87604,0,9012.8,0,1,0,2,225,2.7,Media,5.8999999999999995,9.719953843422688
Tata Indigo LS Dicor,2010,57399,99452,1,10231.7,0,0,0,2,216,1.8,Media,5.4,9.71998788080182
Hyundai Santro Xing XS eRLX Euro III,2016,1612818,138991,0,12256.7,1,1,3,1,265,3.2,Media,7.3,11.340001794936645
Hyundai Sonata CRDi M/T,2003,992621,28550,1,3021.2,1,0,0,4,180,2.2,Media,5.699999999999999,9.449887461935655
Hyundai i20 1.2 Asta Option,2003,2245814,172596,3,18264.1,1,1,3,3,230,3.0,Media,6.7,9.450013961815804
BMW X1 sDrive20d,2016,712858,190678,0,16814.6,0,0,3,3,181,1.2,Media,6.5,11.340025929846682
Skoda Fabia 1.2 MPI Ambition Plus,2008,1987834,204891,0,21681.6,0,1,3,1,338,2.5,Media,6.5,9.449994465353111
Mahindra Quanto C8,2018,822592,75227,0,6332.2,0,0,0,1,84,2.0,Media,6.2,11.88007327627049
Hyundai Xcent 1.1 CRDi S,2004,1084023,28212,0,2985.4,0,0,0,1,215,1.4,Media,5.300000000000001,9.449989951095331
Volkswagen Polo 1.0 TSI Highline Plus,2021,846060,45118,0,3555.4,1,0,1,2,158,2.9,Media,6.800000000000001,12.689992687180064
Tata Indica Vista Quadrajet LX,2023,443545,33602,2,2539.8,1,0,0,2,278,3.2,Alta,7.6,13.230175604378296
Volkswagen Jetta 1.9 TDI Trendline,2005,350763,22540,0,2385.2,1,0,0,1,259,1.9,Media,5.699999999999999,9.449941304712393
Renault Scala Diesel RxL,2002,1105608,171901,1,18190.6,0,0,3,2,142,1.1,Baja,4.3,9.44999065451387
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2021,957555,192381,1,15160.0,1,0,0,1,335,2.4,Alta,7.6,12.690039577836412
Volkswagen Vento IPL II Diesel Trendline,2000,1614458,201475,4,21320.1,1,0,0,1,281,2.9,Media,6.1,9.450002579725236
Mahindra Bolero SLE BSIII,2019,1971166,76455,0,6292.6,0,0,0,1,88,3.1,Media,6.800000000000001,12.149985697485935
Tata Indigo CS Emax CNG GLX,2021,1716984,27277,0,2149.5,0,0,1,3,195,3.3,Alta,8.100000000000001,12.689927890207025
Tata Indigo GLS,2015,97850,124133,0,11213.5,0,1,2,2,121,3.5,Media,6.4,11.069960315690908
Audi A4 New  2.0 TDI Multitronic,2022,1627586,195745,0,15103.8,0,0,0,3,225,3.3,Alta,8.4,12.959983580291054
Ford EcoSport 1.5 Diesel Trend BSIV,2010,329916,153748,1,15817.7,1,0,0,3,190,1.7,Media,6.2,9.719997218306075
Audi A6 2.0 TDI  Design Edition,2012,398249,178916,0,17438.2,0,0,0,1,318,2.1,Media,6.5,10.260003899485039
Maruti Zen LXi BSII,2009,484895,200780,0,21246.6,0,1,0,3,370,2.4,Media,7.199999999999999,9.449982585448966
Honda City 1.5 V MT,2002,1036275,14752,0,1561.1,0,0,0,1,265,1.1,Media,5.2,9.449746973288066
Maruti Ciaz 1.4 Alpha,2008,54576,217620,1,23028.6,0,1,0,2,222,2.1,Media,5.4,9.44998827544879
Mahindra XUV500 W8 4WD,2011,1460124,210783,0,21099.4,0,0,0,1,359,1.4,Media,6.2,9.989999715631724
Honda City 1.5 S MT,2022,1664340,176742,0,13637.5,2,1,0,3,231,3.1,Alta,8.299999999999999,12.96
Toyota Innova 2.5 G4 Diesel 8-seater,2013,1522077,203675,0,19342.4,0,0,1,1,228,2.3,Media,6.4,10.529975597650756
Maruti Ignis 1.2 Zeta BSIV,2000,860586,167550,0,17730.2,1,1,0,5,214,2.7,Media,5.1,9.44997800363222
Hyundai Accent GLE,2017,2161591,162511,1,13997.5,1,0,3,2,151,2.2,Media,6.0,11.61000178603322
Maruti SX4 Celebration Diesel,2016,1478931,170819,0,15063.4,0,0,1,3,215,2.4,Media,7.3,11.340002920987294
Fiat Punto 1.2 Active,2008,1649826,130332,1,13791.7,1,0,1,3,64,2.5,Media,6.0,9.450031540709267
Mahindra Xylo H4 ABS,2008,2070014,165882,0,17553.7,0,1,0,3,230,3.4,Media,7.1,9.44997350985832
Fiat Punto 1.2 Active,2022,1398483,23302,0,1798.0,0,0,2,2,250,3.1,Media,7.3,12.95995550611791
Hyundai Grand i10 Asta Option,2009,166189,71236,0,7538.2,0,1,3,2,98,2.7,Media,5.300000000000001,9.450001326576636
Volkswagen Vento 1.6 Highline,2018,1208866,69467,0,5847.4,0,0,0,1,69,2.9,Media,6.6000000000000005,11.879980846188051
Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,1031598,107350,1,9939.8,0,0,0,2,122,2.2,Media,5.6000000000000005,10.80001609690336
Maruti 800 Std BSIII,2004,855896,170913,0,18086.0,1,0,0,1,324,2.3,Media,6.1,9.45001658741568
Skoda Yeti Ambition 4X2,2014,1009540,180785,1,16739.4,0,0,0,1,143,2.4,Media,6.2,10.799968935565193
Tata Tigor 1.2 Revotron XT,2019,2271132,185618,0,15277.2,0,1,0,3,88,4.1,Alta,7.9,12.150001309140418
Ford Figo Petrol LXI,2022,2374173,8048,4,621.0,1,0,0,2,272,3.8,Alta,7.800000000000001,12.9597423510467
Chevrolet Cruze LTZ AT,2001,791165,169362,1,17921.9,1,0,0,2,280,2.5,Media,5.5,9.45000251089449
Tata Xenon XT EX 4X4,2012,81541,63906,1,6228.7,0,0,0,1,330,2.4,Media,6.7,10.259925827219163
Maruti S-Cross Zeta DDiS 200 SH,2023,525759,81637,0,6170.6,0,0,2,3,268,2.7,Alta,8.299999999999999,13.229993841765792
Ford Endeavour 3.2 Titanium AT 4X4,2015,179188,34778,4,3141.6,0,0,1,1,211,3.0,Media,6.8999999999999995,11.070155334861218
Maruti Vitara Brezza ZDi Plus,2014,258150,163497,4,15138.6,0,1,3,2,94,4.2,Media,6.5,10.800007926756766
Hyundai Venue SX Opt Diesel,2009,1908777,243117,0,25726.7,0,0,0,4,120,1.6,Media,5.4,9.449987755911174
Ford Figo Aspire 1.2 Ti-VCT Trend,2013,2366225,219460,0,20841.4,1,1,0,4,335,3.2,Media,7.4,10.530002782922452
Toyota Innova 2.5 E 8 STR,2009,530620,125918,0,13324.7,0,0,1,1,373,1.2,Media,6.0,9.449968854833504
Maruti Gypsy King Hard Top Ambulance BSIV,2013,594444,95036,0,9025.3,0,0,1,1,159,1.7,Media,5.8,10.529954682946828
Hyundai i10 Sportz 1.2 AT,2022,791196,194248,0,14988.3,1,1,0,3,262,3.7,Alta,8.7,12.95997544751573
Maruti Alto K10 VXI AGS,2008,1542273,148746,0,15740.3,0,0,0,3,306,2.0,Media,6.7,9.450010482646455
Nissan Micra Active XV,2013,718795,198474,2,18848.4,0,0,3,2,281,1.2,Media,5.6000000000000005,10.530018463105622
Renault KWID RXT,2002,775010,224803,0,23788.7,0,0,0,1,247,1.2,Media,5.2,9.449990962095448
Audi A6 2.8 FSI,2019,2052215,225979,1,18599.1,1,0,0,1,145,3.4,Media,7.199999999999999,12.149996505207243
Mahindra Bolero SLE BSIII,2015,1172207,169125,0,15277.8,1,1,0,4,147,2.5,Media,6.6000000000000005,11.069983898205239
Mahindra KUV 100 G80 K4 Plus,2001,874341,16957,1,1794.4,1,0,3,1,201,1.5,Media,5.1,9.44995541685243
Toyota Etios Liva GD SP,2009,359799,77644,0,8216.3,0,1,0,5,223,3.2,Media,5.8,9.44999574017502
Hyundai EON 1.0 Era Plus,2002,477557,189688,1,20072.8,1,0,1,2,200,1.6,Baja,4.8,9.450001992746403
Maruti Zen Estilo VXI BSIII,2010,1865599,118294,0,12170.2,0,0,0,1,316,2.2,Media,6.4,9.719971734236085
Maruti Wagon R VXI BS IV with ABS,2010,2215456,22829,0,2348.7,0,0,0,2,150,1.6,Media,5.0,9.719845020649721
Maruti Baleno Alpha 1.2,2020,415750,10837,1,872.5,0,1,0,1,328,4.1,Alta,8.299999999999999,12.420630372492838
Mahindra KUV 100 mFALCON G80 K2 Plus,2020,1743802,200213,0,16120.2,0,1,0,2,222,3.8,Media,7.4,12.420007195940496
MG Hector Smart AT,2021,534103,151104,0,11907.3,0,0,3,1,77,3.4,Media,7.1,12.690030485500492
Datsun GO Plus T BSIV,2012,2202259,104770,0,10211.5,0,0,1,4,221,1.5,Media,6.1,10.260000979288058
Maruti Celerio ZXI,2006,1755096,31352,1,3317.7,0,0,0,5,111,1.5,Baja,4.4,9.44992012538807
Honda City VX CVT,2022,2497193,35215,0,2717.2,0,1,0,3,385,4.5,Alta,9.6,12.960032386279995
Volkswagen Vento 1.5 TDI Comfortline,2016,310933,192391,1,16965.7,1,1,0,4,117,3.1,Media,6.8999999999999995,11.33999776018673
Maruti Swift ZXI,2001,1727044,210714,0,22297.8,1,0,2,1,342,2.2,Media,6.0,9.449990582030514
Renault Duster RXL AWD,2011,2429220,46247,0,4629.3,0,0,0,1,205,1.4,Media,5.6000000000000005,9.990063292506425
Hyundai Grand i10 1.2 Kappa Magna AT,2009,1834210,230374,1,24378.2,0,0,0,3,116,1.8,Media,5.8999999999999995,9.450000410202557
Mahindra Scorpio EX,2017,1054059,134692,0,11601.4,0,0,0,4,68,1.5,Media,6.0,11.609978106090644
Maruti Swift Dzire VDi,2021,1794919,179120,1,14115.1,0,1,0,4,251,3.4,Alta,8.0,12.689956146254719
Toyota Innova 2.5 VX (Diesel) 8 Seater,2010,1078719,240308,0,24723.0,1,0,0,2,138,1.8,Media,5.1,9.720017797192897
Maruti Baleno Delta 1.3,2015,1636987,211604,0,19115.1,0,1,0,3,210,3.5,Alta,7.7,11.069991786598031
Hyundai Grand i10 Sportz,2016,881710,71714,0,6324.0,0,0,0,2,374,1.3,Media,6.3,11.339974699557242
Skoda Rapid 1.6 TDI Elegance,2018,1982919,40319,0,3393.9,0,0,2,4,254,2.4,Media,7.199999999999999,11.879843248180558
Hyundai Verna 1.6 i ABS,2017,2106370,124058,1,10685.4,1,0,3,3,260,1.4,Media,7.0,11.610047354333952
Toyota Etios V,2002,2199151,21025,1,2224.9,0,0,0,1,337,2.2,Media,6.0,9.449862915187198
Chevrolet Spark 1.0 LT BS3,2020,1916161,14780,0,1190.0,0,0,0,1,143,2.8,Media,7.0,12.420168067226891
Tata Tiago 1.05 Revotorq XM,2015,1853713,27706,0,2502.8,0,0,0,1,322,1.6,Media,6.6000000000000005,11.070001598210004
Ford Ecosport Sports Petrol,2005,1660520,178988,0,18940.5,1,1,1,2,204,3.3,Media,5.8,9.45001451915208
Tata Tiago 1.2 Revotron XZA,2011,2348739,80503,1,8058.4,1,0,0,1,292,1.4,Media,6.0,9.989948376849004
Mahindra TUV 300 T10,2010,1883451,166928,1,17173.7,0,1,0,1,210,2.6,Media,6.2,9.719978804800363
Maruti 800 AC BSII,2014,313356,108166,0,10015.4,1,1,2,1,96,2.1,Media,5.8999999999999995,10.799968049204226
Chevrolet Aveo 1.4 CNG,2014,2287225,14179,0,1312.9,1,0,0,1,383,1.2,Media,6.5,10.799756264757406
Honda Jazz Select Edition Active,2015,1177360,174695,0,15780.9,1,0,0,4,260,1.2,Media,6.3,11.070027691703261
Honda Jazz V,2009,393288,153659,3,16260.2,1,0,0,5,251,1.5,Media,5.1,9.45000676498444
Maruti Ertiga VXI,2011,2052507,159805,1,15996.5,0,0,0,5,77,1.8,Baja,4.8,9.989997812021379
Hyundai Grand i10 1.2 CRDi Magna,2012,1159736,224378,0,21869.2,0,0,1,1,222,1.0,Media,5.6000000000000005,10.260000365811278
Mahindra Scorpio S11 BSIV,2003,2420011,104423,0,11050.1,2,0,2,2,338,1.3,Media,5.2,9.449959728871232
Maruti Ciaz VDi Option SHVS,2006,633072,128076,0,13553.0,0,0,0,1,271,1.3,Media,5.5,9.450011067660297
Volkswagen Vento Magnific 1.6 Highline,2021,1460364,140047,0,11036.0,2,1,2,5,194,3.4,Media,7.0,12.690014498006525
Toyota Corolla H3,2001,1408293,214527,1,22701.3,0,0,0,5,248,1.2,Baja,4.5,9.449987445652893
Hyundai Sonata AT Leather,2014,1961128,80138,0,7420.2,0,1,1,5,391,2.3,Media,6.5,10.799978437238888
Chevrolet Enjoy TCDi LTZ 7 Seater,2007,612193,181535,1,19210.1,0,0,0,1,302,2.5,Media,6.3,9.449976835102369
Nissan Terrano XL,2006,989077,235668,0,24938.4,1,1,0,1,244,2.9,Media,6.2,9.450004811856413
Honda Brio 1.2 S MT,2014,703939,178226,0,16502.4,0,0,0,2,255,2.1,Media,6.1,10.800004847779716
Renault Duster 110PS Diesel RxZ AWD,2022,2475358,211748,1,16338.6,0,0,0,1,304,3.2,Alta,8.0,12.959984331582877
Audi Q5 2.0 TFSI Quattro,2013,149596,91706,0,8709.0,1,0,3,4,74,2.0,Media,5.8999999999999995,10.530026409461477
Maruti Wagon R LXI CNG,2007,1901579,121905,2,12900.0,2,0,0,3,234,2.1,Media,6.4,9.45
Honda Jazz 1.5 SV i DTEC,2011,2113356,33830,0,3386.4,0,0,0,1,371,1.9,Media,6.5,9.989959839357429
Toyota Innova Crysta 2.8 GX AT BSIV,2012,1096072,115076,0,11216.0,0,1,3,4,156,3.0,Media,6.6000000000000005,10.259985734664765
Mitsubishi Pajero Sport 4X4,2010,724502,208198,1,21419.5,0,0,0,2,73,2.4,Media,5.2,9.72002147575807
Maruti Celerio VXI AMT BSIV,2016,2155777,182817,0,16121.4,1,0,0,3,214,1.3,Media,6.7,11.340020097510141
Mahindra Scorpio 2.6 CRDe SLE,2016,1399919,35609,0,3140.1,0,0,2,1,225,1.4,Media,6.2,11.340084710678004
Chevrolet Spark 1.0,2023,459142,22401,4,1693.2,0,0,3,2,163,3.1,Media,7.1,13.229978738483345
Toyota Fortuner 2.8 4WD AT BSIV,2003,2440514,163801,0,17333.4,0,0,0,3,271,2.3,Media,6.5,9.450021346071745
Maruti Swift Dzire 1.2 Vxi BSIV,2020,1798408,108480,0,8734.3,0,1,0,1,189,3.7,Alta,7.6,12.419999313053136
Hyundai Tucson CRDi,2007,1221758,123278,1,13045.3,0,0,3,1,63,2.4,Media,5.300000000000001,9.449993484243368
Maruti Swift Dzire VDI Optional,2004,1131781,181239,0,19178.7,0,0,0,3,300,1.6,Media,6.3,9.450014860235573
Maruti Omni 8 Seater BSII,2015,2176869,230253,0,20799.7,1,0,0,3,211,1.7,Media,6.800000000000001,11.070015432914897
Chevrolet Enjoy 1.3 TCDi LS 8,2003,992639,62391,0,6602.2,0,1,0,1,196,2.7,Media,5.8,9.450031807579292
Skoda Fabia 1.2L Diesel Ambiente,2021,1041993,131543,0,10365.9,0,0,0,1,206,2.9,Media,7.4,12.689973856587464
Mahindra Scorpio VLX AT 2WD BSIII,2014,1399282,133886,4,12396.9,0,0,0,1,249,3.1,Media,7.0,10.799958054029636
Ford Ikon 1.8 D,2011,1560902,99583,0,9968.3,1,0,1,1,228,1.5,Media,5.8,9.989968199191438
Hyundai Santro Asta,2004,2167321,194243,0,20554.8,0,1,0,1,187,2.9,Media,5.8999999999999995,9.450006811061163
Hyundai Santro GLS I - Euro II,2022,1027362,224168,0,17296.9,0,0,2,5,151,2.3,Media,6.4,12.96001017523371
Maruti Ciaz 1.4 AT Zeta,2015,2498966,142719,0,12892.4,0,0,0,1,136,1.8,Media,6.0,11.070010238590177
Hyundai Santro GS,2013,152537,157178,1,14926.7,0,0,0,3,137,1.8,Media,6.4,10.52998988389932
Audi A4 35 TDI Premium Plus,2009,1869201,11015,0,1165.6,1,1,0,2,173,3.3,Media,5.8999999999999995,9.450068634179821
Maruti SX4 Vxi BSIII,2006,2417303,26506,1,2804.9,0,0,1,2,133,2.3,Media,5.1,9.44989126172056
Honda City E,2012,951347,29067,0,2833.0,0,1,0,2,184,2.7,Media,5.8999999999999995,10.260148252735616
Skoda Superb Elegance 2.0 TDI CR AT,2019,1330280,135819,1,11178.5,1,0,0,3,271,2.0,Alta,7.6,12.15002012792414
Honda Amaze E i-VTEC,2004,1402507,7056,0,746.7,0,0,4,3,252,2.3,Media,6.4,9.449578143832865
Maruti Celerio LXI MT BSIV,2002,1828727,233327,0,24690.7,0,1,4,1,135,2.0,Media,5.2,9.449995342375875
Chevrolet Spark 1.0 LT BS3,2014,842214,34328,1,3178.5,0,0,0,1,286,1.7,Media,6.4,10.80006292276231
Hyundai Santro Xing XS,2003,641058,82712,0,8752.6,0,0,0,2,399,1.0,Media,5.300000000000001,9.449992002376437
Honda BR-V i-DTEC VX MT,2014,1726373,57832,0,5354.8,0,0,0,1,391,1.5,Media,6.7,10.80002987973407
Ford Fiesta 1.4 ZXi Leather,2013,1329372,47771,0,4536.7,0,0,0,1,199,2.0,Media,6.1,10.529900588533517
Maruti Ciaz 1.4 AT Zeta,2019,865636,102421,0,8429.7,2,1,3,2,226,3.6,Media,7.199999999999999,12.150017201086634
Honda City 1.5 GXI,2018,1640016,222877,1,18760.7,0,1,0,1,245,4.4,Alta,8.0,11.879993816861843
Mercedes-Benz C-Class Progressive C 220d,2012,1622730,182587,0,17796.0,0,0,0,1,382,2.0,Media,6.7,10.26000224769611
Datsun RediGO S,2009,498402,69538,2,7358.5,0,1,0,1,386,3.0,Media,6.8999999999999995,9.450023782020793
Hyundai Elantra SX,2020,2499851,204722,0,16483.3,0,1,0,1,274,3.6,Alta,7.9,12.419964448866429
Honda Brio V MT,2004,2363248,215050,2,22756.6,1,1,1,1,136,2.1,Media,5.300000000000001,9.450005712628425
Ford Fiesta Classic 1.4 SXI Duratorq,2022,808019,45151,0,3483.9,0,0,2,2,134,3.1,Media,6.8999999999999995,12.959901260082091
Hyundai Santro Sportz AMT,2019,331833,137701,2,11333.4,2,0,0,1,175,3.1,Media,7.199999999999999,12.150016764607267
Ford Ecosport 1.5 Diesel Titanium,2019,1585834,88463,0,7280.9,0,1,0,1,399,3.8,Alta,8.4,12.15000892746776
Ford Endeavour 2.2 Titanium AT 4X2,2005,2492547,101853,0,10778.1,0,0,0,4,108,1.6,Media,5.2,9.449995824867091
Ford Fusion 1.6 Duratec Petrol,2003,1286968,94432,2,9992.8,0,1,0,1,378,2.8,Media,6.5,9.450004002882077
Maruti Zen LXi - BS III,2001,1810027,33155,0,3508.5,0,0,0,2,298,2.1,Media,5.4,9.449907367821005
Hyundai Xcent 1.2 VTVT S AT,2021,1467285,154360,0,12163.9,0,0,3,2,342,3.1,Alta,7.6,12.690008960941803
Maruti Swift DDiS LDI,2015,1571093,55588,1,5021.5,1,0,0,3,257,2.0,Media,7.1,11.06999900428159
Tata Sumo LX,2017,2038022,223023,0,19209.6,0,0,0,2,117,2.4,Media,6.0,11.609976261869067
Maruti Swift Dzire VDI,2004,1137288,172157,0,18217.7,1,1,0,2,181,2.9,Media,5.5,9.449985453707109
Honda City i DTec SV,2021,831675,16251,0,1280.6,0,0,0,5,181,2.0,Media,6.2,12.69014524441668
Ford Fiesta 1.4 SXi TDCi ABS,2003,286502,107420,1,11367.2,0,0,0,1,324,1.9,Media,5.8999999999999995,9.449996481103526
Maruti Swift Dzire 1.2 Vxi BSIV,2012,72551,161646,0,15755.0,0,0,1,1,272,1.9,Media,6.2,10.259980958425897
Tata Manza ELAN Quadrajet BS IV,2018,143608,14623,2,1230.9,0,0,0,3,301,2.1,Alta,7.6,11.879925257941343
Maruti Celerio ZXI AT,2022,336539,222544,1,17171.6,1,0,0,3,301,2.6,Alta,8.299999999999999,12.960003727084256
Hyundai Accent GLE CNG,2001,1641620,59715,1,6319.0,0,1,0,5,135,3.0,Media,5.0,9.450071213799651
Nissan Terrano XL P,2012,2394804,11123,0,1084.1,1,1,0,5,252,3.1,Media,6.2,10.260123604833502
Toyota Innova Crysta 2.4 GX MT 8S BSIV,2010,2103790,8061,1,829.3,0,0,0,2,78,2.3,Media,5.1,9.720245990594478
Mahindra Xylo E8 ABS Airbag BSIV,2021,2398379,111393,0,8778.0,1,1,0,2,181,4.3,Alta,7.6,12.69002050580998
Maruti Alto 800 LXI CNG,2003,378477,107035,1,11326.5,1,1,1,5,201,2.2,Media,5.0,9.449962477376065
Hyundai EON Sportz,2021,549755,44095,0,3474.8,0,0,1,4,277,2.9,Alta,7.800000000000001,12.689938989294347
Mahindra XUV300 W8 Option Diesel BSIV,2019,1775282,195690,1,16106.2,0,0,4,2,395,2.9,Alta,7.5,12.149979510995765
Chevrolet Aveo 1.4 LS,2019,1913032,164523,0,13541.0,0,0,1,1,219,2.5,Media,7.0,12.149988922531572
Volkswagen Jetta 1.9 Highline TDI,2014,800310,86897,0,8046.0,0,0,0,2,321,1.3,Media,5.8999999999999995,10.800024857071836
Nissan Kicks XV Premium D BSIV,2003,2274344,86443,0,9147.4,0,0,0,1,172,1.3,Media,5.0,9.45000765244769
Hyundai Santro Xing XG AT,2008,1880455,123005,0,13016.4,0,0,0,5,312,1.3,Media,5.2,9.450001536523155
Datsun redi-GO AMT 1.0 T Option,2006,930670,39814,0,4213.1,0,0,0,4,338,2.2,Media,6.4,9.450048657757945
Maruti Omni 8 Seater BSII,2018,1428148,90141,0,7587.6,2,1,0,5,78,3.2,Media,6.2,11.88004111972165
Nissan Micra Active XV,2018,2472651,233864,0,19685.5,0,1,1,1,276,3.4,Alta,7.6,11.88001320769094
Honda City 1.3 DX,2005,1550033,212940,1,22533.3,1,0,0,4,276,1.3,Media,5.699999999999999,9.45001397931062
Maruti Baleno Zeta Automatic,2005,512176,173904,0,18402.5,0,1,4,2,189,3.1,Media,5.699999999999999,9.450020377666078
BMW 5 Series 530i,2019,288826,231084,0,19019.3,0,1,0,1,261,3.2,Alta,7.5,12.149973973805556
Maruti SX4 Celebration Diesel,2014,1767354,145517,1,13473.8,0,0,0,1,240,1.0,Media,5.8999999999999995,10.799997031275513
Maruti Vitara Brezza ZDi Plus Dual Tone,2014,800782,169562,2,15700.2,0,0,2,2,167,1.6,Media,5.5,10.799989809047018
Hyundai Creta 1.6 SX Automatic,2019,531809,34767,0,2861.5,1,0,0,3,164,2.5,Media,7.4,12.149921369910887
Volkswagen Vento 1.5 TDI Highline AT,2008,1284832,51057,0,5402.9,2,0,2,1,102,1.6,Media,5.1,9.44992504025616
Maruti Swift 1.3 LXI,2003,1868182,216818,0,22943.7,0,0,0,1,348,2.1,Media,6.1,9.450001525473223
Tata Indica DLE,2017,222905,225767,1,19445.9,1,0,1,4,270,1.0,Media,6.5,11.610005193896914
Renault Pulse RxZ,2017,443781,209172,1,18016.5,0,0,0,4,178,1.1,Media,6.2,11.610024144534178
Toyota Corolla Altis 1.8 J,2004,2056260,177115,1,18742.3,2,0,0,3,349,1.4,Media,6.4,9.450014139139807
Maruti Wagon R VXI AMT,2019,1116978,91755,0,7551.9,0,1,1,3,393,4.3,Alta,9.200000000000001,12.14992253605053
Fiat Grande Punto EVO 90HP 1.3 Sport,2022,1272493,32946,1,2542.1,2,0,0,3,79,2.3,Media,7.3,12.960151056213368
Mercedes-Benz E-Class E250 CDI Blue Efficiency,2010,87180,172659,0,17763.3,1,0,0,5,377,2.5,Media,6.1,9.719984462346524
Hyundai Verna CRDi 1.6 AT EX,2004,1495675,8364,0,885.1,0,1,1,4,61,3.2,Media,5.8,9.449779685911196
Mahindra Xylo E6,2021,683976,205926,0,16227.4,0,0,3,2,275,2.7,Media,7.1,12.69001811750496
Hyundai Verna SX,2003,1467240,192160,0,20334.4,0,0,0,2,147,2.1,Baja,4.9,9.449996065780155
Honda City i-DTEC V,2011,1225711,82015,1,8209.7,0,1,0,3,312,2.8,Media,7.4,9.990011815291666
Maruti Vitara Brezza ZDi Plus Dual Tone,2001,2301347,143470,1,15182.0,1,1,1,2,282,2.8,Media,5.699999999999999,9.450006586747465
Maruti Swift Dzire LDi,2012,1681345,138524,3,13501.4,1,0,1,1,267,1.9,Media,6.2,10.259973039832907
Honda City E,2009,647726,92208,0,9757.5,1,0,4,4,177,2.0,Media,5.8,9.449961568024596
Maruti Swift Dzire Vdi BSIV,2008,685779,128208,4,13567.0,0,0,0,4,127,2.1,Media,5.699999999999999,9.449988943760596
Maruti Baleno RS 1.0 Petrol,2009,407054,169265,1,17911.6,0,0,0,2,285,1.9,Media,5.6000000000000005,9.450021215301817
Volkswagen Vento Diesel Trendline,2006,1931986,215473,0,22801.4,0,0,0,1,138,2.1,Media,5.4,9.449989912900085
Maruti Celerio VDi,2003,1039924,30345,1,3211.1,1,0,0,1,398,1.5,Media,5.8999999999999995,9.450032699075084
Maruti Wagon R LX Minor,2018,2015629,247883,1,20865.6,0,1,0,1,206,4.5,Alta,7.9,11.8799842803466
Maruti Swift DDiS LDI,2009,1153248,90895,0,9618.5,0,0,0,1,94,1.2,Baja,4.9,9.45001819410511
Honda BRV i-DTEC V MT,2002,1684685,210407,1,22265.3,0,0,0,3,207,2.4,Media,6.2,9.449996182400417
Mercedes-Benz E-Class 280 CDI Elegance,2020,119224,195268,1,15722.1,0,0,0,1,356,3.0,Alta,7.9,12.419969342517856
Audi RS7 2015-2019 Sportback Performance,2018,1079922,159125,1,13394.4,0,1,2,3,181,4.0,Alta,8.100000000000001,11.879964761392822
Maruti Celerio VDi,2020,284745,236500,1,19041.9,0,1,1,1,91,4.3,Alta,7.6,12.419979098724392
Ford Figo 1.5D Titanium MT,2001,2201948,134022,0,14182.2,2,0,0,4,200,2.2,Media,5.699999999999999,9.45001480729365
Mahindra KUV 100 mFALCON G80 K2 Plus,2019,2413319,219292,1,18048.7,0,0,2,2,369,2.5,Media,7.199999999999999,12.150016344667483
Ford Freestyle Titanium Diesel BSIV,2009,1868222,141087,1,14929.8,1,0,4,3,75,2.1,Media,5.8999999999999995,9.45002612225214
Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2001,1266383,233273,0,24685.0,0,1,0,2,325,2.1,Media,5.5,9.449989872392141
Maruti Wagon R LXI Minor,2001,613506,144729,0,15315.2,1,0,0,5,308,1.7,Media,5.0,9.45002350605934
Mahindra Bolero DI,2023,979717,56116,1,4241.6,0,0,0,3,243,3.4,Alta,8.6,13.229913240286683
Maruti Wagon R LX BS IV,2016,565729,158023,0,13935.0,1,0,0,3,253,1.4,Media,6.8999999999999995,11.3400071761751
Maruti Swift LXI Option,2015,1328342,102599,1,9268.2,1,0,0,2,225,1.1,Media,5.6000000000000005,11.07000280529121
Maruti Vitara Brezza ZDi Plus Dual Tone,2015,901112,234351,2,21169.9,0,0,0,5,112,1.9,Media,5.300000000000001,11.070009778033906
Hyundai Verna VTVT 1.6 AT SX Option,2013,2133805,31521,0,2993.4,1,1,0,3,141,2.5,Media,6.800000000000001,10.530166366005211
Honda City i VTEC VX,2006,1129593,59431,0,6289.0,0,0,0,3,93,1.6,Media,5.6000000000000005,9.449992049610431
Skoda Rapid 1.6 MPI Elegance,2020,404182,15731,0,1266.6,1,0,0,1,144,2.9,Media,7.1,12.419864203379126
Honda Jazz Select Edition Active,2010,998494,154816,0,15927.6,0,1,0,4,266,2.9,Media,6.7,9.719982922725332
